name,meeting_date,calendar_link,meeting_time,meeting_location,meeting_details,agenda,minutes,video,eComment
"*Public Works Committee", "4/10/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=600025&GUID=54DDC7B5-A8CA-468C-8C9D-B8672144CED6", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=600025&GUID=54DDC7B5-A8CA-468C-8C9D-B8672144CED6&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=600025&GUID=54DDC7B5-A8CA-468C-8C9D-B8672144CED6", "https://oakland.legistar.com/View.ashx?M=M&ID=600025&GUID=54DDC7B5-A8CA-468C-8C9D-B8672144CED6", "https://oakland.legistar.com/Calendar.aspx#", "None"
"*Rules and Legislation Committee - CANCELLED", "4/5/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=600393&GUID=FCC7BF38-DE9E-476E-AA75-A27164F4ACC9", "10:45 AM", "City Council Chamber, 3rd Floor
CANCELLATION NOTICE The regularly scheduled meeting of the Rules And Legislation Committee has been cancelled Due to Council Spring Recess. The next regularly scheduled meeting will be held on Thursday April 19, 2018 at 10:45 A.M.", "https://oakland.legistar.com/MeetingDetail.aspx?ID=600393&GUID=FCC7BF38-DE9E-476E-AA75-A27164F4ACC9&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=600393&GUID=FCC7BF38-DE9E-476E-AA75-A27164F4ACC9", "None", "None", "None"
"* Special Meeting of the Oakland City Council", "3/29/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=600000&GUID=B1FCC3F6-300D-4ACD-949A-39776A769AD2", "12:00 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=600000&GUID=B1FCC3F6-300D-4ACD-949A-39776A769AD2&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=600000&GUID=B1FCC3F6-300D-4ACD-949A-39776A769AD2", "https://oakland.legistar.com/View.ashx?M=M&ID=600000&GUID=B1FCC3F6-300D-4ACD-949A-39776A769AD2", "https://oakland.legistar.com/Calendar.aspx#", "None"
"*Public Safety Committee - CANCELLED", "3/27/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=598865&GUID=B3575BDC-8784-4BD0-B0DF-A0B953051BFD", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=598865&GUID=B3575BDC-8784-4BD0-B0DF-A0B953051BFD&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=598865&GUID=B3575BDC-8784-4BD0-B0DF-A0B953051BFD", "None", "None", "None"
"*Community and Economic Development Committee - CANCELLED", "3/27/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=598863&GUID=81C2D545-A179-4FDA-BB72-AB3AC1E2977D", "1:30 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=598863&GUID=81C2D545-A179-4FDA-BB72-AB3AC1E2977D&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=598863&GUID=81C2D545-A179-4FDA-BB72-AB3AC1E2977D", "None", "None", "None"
"*Finance and Management Committee - CANCELLED", "3/27/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=598861&GUID=9C047FB6-C5EC-4E73-9CE4-BE3722276301", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=598861&GUID=9C047FB6-C5EC-4E73-9CE4-BE3722276301&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=598861&GUID=9C047FB6-C5EC-4E73-9CE4-BE3722276301", "None", "None", "None"
"*Rules & Legislation Committee", "3/22/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=597514&GUID=35B9A454-46A2-4D0E-B2DB-017080B5D5CB", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=597514&GUID=35B9A454-46A2-4D0E-B2DB-017080B5D5CB&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=597514&GUID=35B9A454-46A2-4D0E-B2DB-017080B5D5CB", "https://oakland.legistar.com/View.ashx?M=M&ID=597514&GUID=35B9A454-46A2-4D0E-B2DB-017080B5D5CB", "https://oakland.legistar.com/Calendar.aspx#", "None"
"*Rules & Legislation Committee", "3/15/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=596496&GUID=D2A4B335-B487-483D-874F-24B2E65908CB", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=596496&GUID=D2A4B335-B487-483D-874F-24B2E65908CB&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=596496&GUID=D2A4B335-B487-483D-874F-24B2E65908CB", "https://oakland.legistar.com/View.ashx?M=M&ID=596496&GUID=D2A4B335-B487-483D-874F-24B2E65908CB", "https://oakland.legistar.com/Calendar.aspx#", "None"
"*Special Public Works Committee", "5/8/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=604041&GUID=001AFB63-BD4D-4C4D-BCF6-95B57D9272CC", "11:00 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=604041&GUID=001AFB63-BD4D-4C4D-BCF6-95B57D9272CC&Options=info&Search=parking", "https://oakland.legistar.com/View.ashx?M=A&ID=604041&GUID=001AFB63-BD4D-4C4D-BCF6-95B57D9272CC", "https://oakland.legistar.com/View.ashx?M=M&ID=604041&GUID=001AFB63-BD4D-4C4D-BCF6-95B57D9272CC", "https://oakland.legistar.com/Calendar.aspx#", "None"
"*Rules & Legislation Committee", "4/19/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=600965&GUID=6855D8EA-95B7-4E85-A1C9-70B3FAF7F3D4", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=600965&GUID=6855D8EA-95B7-4E85-A1C9-70B3FAF7F3D4&Options=info&Search=parking", "https://oakland.legistar.com/View.ashx?M=A&ID=600965&GUID=6855D8EA-95B7-4E85-A1C9-70B3FAF7F3D4", "https://oakland.legistar.com/View.ashx?M=M&ID=600965&GUID=6855D8EA-95B7-4E85-A1C9-70B3FAF7F3D4", "https://oakland.legistar.com/Calendar.aspx#", "None"
"*Community & Economic Development Committee", "4/10/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=599928&GUID=EC13E8BB-7EC5-4652-AE07-EA78CFCC2EEF", "1:30 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=599928&GUID=EC13E8BB-7EC5-4652-AE07-EA78CFCC2EEF&Options=info&Search=parking", "https://oakland.legistar.com/View.ashx?M=A&ID=599928&GUID=EC13E8BB-7EC5-4652-AE07-EA78CFCC2EEF", "https://oakland.legistar.com/View.ashx?M=M&ID=599928&GUID=EC13E8BB-7EC5-4652-AE07-EA78CFCC2EEF", "https://oakland.legistar.com/Calendar.aspx#", "None"
"*Community & Economic Development Committee", "2/13/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=591834&GUID=6C74A433-46C7-4D4B-85B4-0E1928A93431", "1:30 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=591834&GUID=6C74A433-46C7-4D4B-85B4-0E1928A93431&Options=info&Search=parking", "https://oakland.legistar.com/View.ashx?M=A&ID=591834&GUID=6C74A433-46C7-4D4B-85B4-0E1928A93431", "https://oakland.legistar.com/View.ashx?M=M&ID=591834&GUID=6C74A433-46C7-4D4B-85B4-0E1928A93431", "https://oakland.legistar.com/Calendar.aspx#", "None"
"*Rules & Legislation Committee", "1/25/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=587029&GUID=6FCAF016-A836-433E-850C-F6624C9EDFCA", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=587029&GUID=6FCAF016-A836-433E-850C-F6624C9EDFCA&Options=info&Search=parking", "https://oakland.legistar.com/View.ashx?M=A&ID=587029&GUID=6FCAF016-A836-433E-850C-F6624C9EDFCA", "https://oakland.legistar.com/View.ashx?M=M&ID=587029&GUID=6FCAF016-A836-433E-850C-F6624C9EDFCA", "https://oakland.legistar.com/Calendar.aspx#", "None"
"*Public Works Committee", "1/9/2018", "https://oakland.legistar.com/View.ashx?M=IC&ID=583786&GUID=49A256A8-B07E-43E7-A029-73F07BC82F28", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=583786&GUID=49A256A8-B07E-43E7-A029-73F07BC82F28&Options=info&Search=parking", "https://oakland.legistar.com/View.ashx?M=A&ID=583786&GUID=49A256A8-B07E-43E7-A029-73F07BC82F28", "https://oakland.legistar.com/View.ashx?M=M&ID=583786&GUID=49A256A8-B07E-43E7-A029-73F07BC82F28", "https://oakland.legistar.com/Calendar.aspx#", "None"
